firm_id,period_start,year,quarter,duration_q,event_seriesA,seed_year,time_to_series_a_months,num_investors_total,seed_date,series_a_date,end_date,event_series_a,seed_amount_usd,diversity_spotlight_flag,num_partner_investors,metro_region,sector,entry_date,shock_25bp_units,nasdaqcom_ccr,t10y2y,shock25_lag1,shock25_lag2,shock25_lag3,shock25_lag4,shock25_lag5
EarnUp,2017-10-01,2017,4,5,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.0576,6.08322,0.51,0.2184,0.1972,-0.26,0.2336,-0.0304
EarnUp,2018-01-01,2018,1,6,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.0792,2.29196,0.47,0.0576,0.2184,0.1972,-0.26,0.2336
EarnUp,2018-04-01,2018,2,7,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.1228,6.13432,0.33,0.0792,0.0576,0.2184,0.1972,-0.26
EarnUp,2018-07-01,2018,3,8,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.036,6.89432,0.24,0.1228,0.0792,0.0576,0.2184,0.1972
EarnUp,2018-10-01,2018,4,9,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.186,-19.28177,0.21,0.036,0.1228,0.0792,0.0576,0.2184
EarnUp,2019-01-01,2019,1,10,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,-0.1864,15.262,0.14,0.186,0.036,0.1228,0.0792,0.0576
EarnUp,2019-04-01,2019,2,11,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,-0.4668,3.52003,0.25,-0.1864,0.186,0.036,0.1228,0.0792
EarnUp,2019-07-01,2019,3,12,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.2008,-0.08634,0.05,-0.4668,-0.1864,0.186,0.036,0.1228
EarnUp,2019-10-01,2019,4,13,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.1336,11.48177,0.34,0.2008,-0.4668,-0.1864,0.186,0.036
EarnUp,2020-01-01,2020,1,14,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,-1.6216,-15.29422,0.47,0.1336,0.2008,-0.4668,-0.1864,0.186
EarnUp,2020-04-01,2020,2,15,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.032,26.72116,0.5,-1.6216,0.1336,0.2008,-0.4668,-0.1864
EarnUp,2020-07-01,2020,3,16,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.0716,10.4579,0.56,0.032,-1.6216,0.1336,0.2008,-0.4668
EarnUp,2020-10-01,2020,4,17,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.0612,14.32945,0.8,0.0716,0.032,-1.6216,0.1336,0.2008
EarnUp,2021-01-01,2021,1,18,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.0276,2.74429,1.58,0.0612,0.0716,0.032,-1.6216,0.1336
EarnUp,2021-04-01,2021,2,19,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.1368,9.06597,1.2,0.0276,0.0612,0.0716,0.032,-1.6216
EarnUp,2021-07-01,2021,3,20,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.0732,-0.38249,1.24,0.1368,0.0276,0.0612,0.0716,0.032
EarnUp,2021-10-01,2021,4,21,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.2888,7.95533,0.79,0.0732,0.1368,0.0276,0.0612,0.0716
EarnUp,2022-01-01,2022,1,22,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.562,-9.54635,0.04,0.2888,0.0732,0.1368,0.0276,0.0612
EarnUp,2022-04-01,2022,2,23,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.282,-25.41814,0.06,0.562,0.2888,0.0732,0.1368,0.0276
EarnUp,2022-07-01,2022,3,24,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.5788,-4.19532,-0.39,0.282,0.562,0.2888,0.0732,0.1368
EarnUp,2022-10-01,2022,4,25,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.0476,-1.03736,-0.53,0.5788,0.282,0.562,0.2888,0.0732
EarnUp,2023-01-01,2023,1,26,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,-0.136,15.50525,-0.58,0.0476,0.5788,0.282,0.562,0.2888
EarnUp,2023-04-01,2023,2,27,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.5172,12.05626,-1.06,-0.136,0.0476,0.5788,0.282,0.562
EarnUp,2023-07-01,2023,3,28,0,2016,101.34691195795006,7.0,2016-07-07,,2024-12-17,0,3000000,0,12.0,SFBA,FinTech,2016-07-07,0.404,-4.21135,-0.44,0.5172,-0.136,0.0476,0.5788,0.282
Earny,2016-04-01,2016,2,0,0,2016,19.021024967148488,5.0,2016-05-05,2017-12-05,2017-12-05,1,2500000,0,2.0,GLA,FinTech,2016-05-05,-0.086,-0.55969,0.91,,,,,
Earny,2016-07-01,2016,3,1,0,2016,19.021024967148488,5.0,2016-05-05,2017-12-05,2017-12-05,1,2500000,0,2.0,GLA,FinTech,2016-05-05,-0.0304,9.25022,0.83,-0.086,,,,
Earny,2016-10-01,2016,4,2,0,2016,19.021024967148488,5.0,2016-05-05,2017-12-05,2017-12-05,1,2500000,0,2.0,GLA,FinTech,2016-05-05,0.2336,1.32997,1.25,-0.0304,-0.086,,,
Earny,2017-01-01,2017,1,3,0,2016,19.021024967148488,5.0,2016-05-05,2017-12-05,2017-12-05,1,2500000,0,2.0,GLA,FinTech,2016-05-05,-0.26,9.36721,1.13,0.2336,-0.0304,-0.086,,
Earny,2017-04-01,2017,2,4,0,2016,19.021024967148488,5.0,2016-05-05,2017-12-05,2017-12-05,1,2500000,0,2.0,GLA,FinTech,2016-05-05,0.1972,3.79529,0.93,-0.26,0.2336,-0.0304,-0.086,
Earny,2017-07-01,2017,3,5,0,2016,19.021024967148488,5.0,2016-05-05,2017-12-05,2017-12-05,1,2500000,0,2.0,GLA,FinTech,2016-05-05,0.2184,5.62873,0.86,0.1972,-0.26,0.2336,-0.0304,-0.086
Earny,2017-10-01,2017,4,6,1,2016,19.021024967148488,5.0,2016-05-05,2017-12-05,2017-12-05,1,2500000,0,2.0,GLA,FinTech,2016-05-05,0.0576,6.08322,0.51,0.2184,0.1972,-0.26,0.2336,-0.0304
Earthshot Labs,2021-10-01,2021,4,0,0,2021,31.274638633377133,4.0,2021-10-01,2024-05-10,2024-05-10,1,7000000,0,1.0,SFBA,AI,2021-10-01,0.2888,7.95533,0.79,,,,,
Earthshot Labs,2022-01-01,2022,1,1,0,2021,31.274638633377133,4.0,2021-10-01,2024-05-10,2024-05-10,1,7000000,0,1.0,SFBA,AI,2021-10-01,0.562,-9.54635,0.04,0.2888,,,,
Earthshot Labs,2022-04-01,2022,2,2,0,2021,31.274638633377133,4.0,2021-10-01,2024-05-10,2024-05-10,1,7000000,0,1.0,SFBA,AI,2021-10-01,0.282,-25.41814,0.06,0.562,0.2888,,,
Earthshot Labs,2022-07-01,2022,3,3,0,2021,31.274638633377133,4.0,2021-10-01,2024-05-10,2024-05-10,1,7000000,0,1.0,SFBA,AI,2021-10-01,0.5788,-4.19532,-0.39,0.282,0.562,0.2888,,
Earthshot Labs,2022-10-01,2022,4,4,0,2021,31.274638633377133,4.0,2021-10-01,2024-05-10,2024-05-10,1,7000000,0,1.0,SFBA,AI,2021-10-01,0.0476,-1.03736,-0.53,0.5788,0.282,0.562,0.2888,
Earthshot Labs,2023-01-01,2023,1,5,0,2021,31.274638633377133,4.0,2021-10-01,2024-05-10,2024-05-10,1,7000000,0,1.0,SFBA,AI,2021-10-01,-0.136,15.50525,-0.58,0.0476,0.5788,0.282,0.562,0.2888
Earthshot Labs,2023-04-01,2023,2,6,0,2021,31.274638633377133,4.0,2021-10-01,2024-05-10,2024-05-10,1,7000000,0,1.0,SFBA,AI,2021-10-01,0.5172,12.05626,-1.06,-0.136,0.0476,0.5788,0.282,0.562
Earthshot Labs,2023-07-01,2023,3,7,0,2021,31.274638633377133,4.0,2021-10-01,2024-05-10,2024-05-10,1,7000000,0,1.0,SFBA,AI,2021-10-01,0.404,-4.21135,-0.44,0.5172,-0.136,0.0476,0.5788,0.282
EasyKnock,2017-01-01,2017,1,0,0,2017,27.16819973718791,1.0,2017-02-01,2019-05-09,2019-05-09,1,1200000,0,2.0,GNYA,FinTech,2017-02-01,-0.26,9.36721,1.13,,,,,
EasyKnock,2017-04-01,2017,2,1,0,2017,27.16819973718791,1.0,2017-02-01,2019-05-09,2019-05-09,1,1200000,0,2.0,GNYA,FinTech,2017-02-01,0.1972,3.79529,0.93,-0.26,,,,
EasyKnock,2017-07-01,2017,3,2,0,2017,27.16819973718791,1.0,2017-02-01,2019-05-09,2019-05-09,1,1200000,0,2.0,GNYA,FinTech,2017-02-01,0.2184,5.62873,0.86,0.1972,-0.26,,,
EasyKnock,2017-10-01,2017,4,3,0,2017,27.16819973718791,1.0,2017-02-01,2019-05-09,2019-05-09,1,1200000,0,2.0,GNYA,FinTech,2017-02-01,0.0576,6.08322,0.51,0.2184,0.1972,-0.26,,
EasyKnock,2018-01-01,2018,1,4,0,2017,27.16819973718791,1.0,2017-02-01,2019-05-09,2019-05-09,1,1200000,0,2.0,GNYA,FinTech,2017-02-01,0.0792,2.29196,0.47,0.0576,0.2184,0.1972,-0.26,
EasyKnock,2018-04-01,2018,2,5,0,2017,27.16819973718791,1.0,2017-02-01,2019-05-09,2019-05-09,1,1200000,0,2.0,GNYA,FinTech,2017-02-01,0.1228,6.13432,0.33,0.0792,0.0576,0.2184,0.1972,-0.26
EasyKnock,2018-07-01,2018,3,6,0,2017,27.16819973718791,1.0,2017-02-01,2019-05-09,2019-05-09,1,1200000,0,2.0,GNYA,FinTech,2017-02-01,0.036,6.89432,0.24,0.1228,0.0792,0.0576,0.2184,0.1972
EasyKnock,2018-10-01,2018,4,7,0,2017,27.16819973718791,1.0,2017-02-01,2019-05-09,2019-05-09,1,1200000,0,2.0,GNYA,FinTech,2017-02-01,0.186,-19.28177,0.21,0.036,0.1228,0.0792,0.0576,0.2184
EasyKnock,2019-01-01,2019,1,8,0,2017,27.16819973718791,1.0,2017-02-01,2019-05-09,2019-05-09,1,1200000,0,2.0,GNYA,FinTech,2017-02-01,-0.1864,15.262,0.14,0.186,0.036,0.1228,0.0792,0.0576
EasyKnock,2019-04-01,2019,2,9,1,2017,27.16819973718791,1.0,2017-02-01,2019-05-09,2019-05-09,1,1200000,0,2.0,GNYA,FinTech,2017-02-01,-0.4668,3.52003,0.25,-0.1864,0.186,0.036,0.1228,0.0792
Echo AI,2016-01-01,2016,1,0,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,-0.4216,-2.78557,1.05,,,,,
Echo AI,2016-04-01,2016,2,1,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,-0.086,-0.55969,0.91,-0.4216,,,,
Echo AI,2016-07-01,2016,3,2,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,-0.0304,9.25022,0.83,-0.086,-0.4216,,,
Echo AI,2016-10-01,2016,4,3,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,0.2336,1.32997,1.25,-0.0304,-0.086,-0.4216,,
Echo AI,2017-01-01,2017,1,4,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,-0.26,9.36721,1.13,0.2336,-0.0304,-0.086,-0.4216,
Echo AI,2017-04-01,2017,2,5,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,0.1972,3.79529,0.93,-0.26,0.2336,-0.0304,-0.086,-0.4216
Echo AI,2017-07-01,2017,3,6,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,0.2184,5.62873,0.86,0.1972,-0.26,0.2336,-0.0304,-0.086
Echo AI,2017-10-01,2017,4,7,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,0.0576,6.08322,0.51,0.2184,0.1972,-0.26,0.2336,-0.0304
Echo AI,2018-01-01,2018,1,8,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,0.0792,2.29196,0.47,0.0576,0.2184,0.1972,-0.26,0.2336
Echo AI,2018-04-01,2018,2,9,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,0.1228,6.13432,0.33,0.0792,0.0576,0.2184,0.1972,-0.26
Echo AI,2018-07-01,2018,3,10,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,0.036,6.89432,0.24,0.1228,0.0792,0.0576,0.2184,0.1972
Echo AI,2018-10-01,2018,4,11,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,0.186,-19.28177,0.21,0.036,0.1228,0.0792,0.0576,0.2184
Echo AI,2019-01-01,2019,1,12,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,-0.1864,15.262,0.14,0.186,0.036,0.1228,0.0792,0.0576
Echo AI,2019-04-01,2019,2,13,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,-0.4668,3.52003,0.25,-0.1864,0.186,0.036,0.1228,0.0792
Echo AI,2019-07-01,2019,3,14,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,0.2008,-0.08634,0.05,-0.4668,-0.1864,0.186,0.036,0.1228
Echo AI,2019-10-01,2019,4,15,0,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,0.1336,11.48177,0.34,0.2008,-0.4668,-0.1864,0.186,0.036
Echo AI,2020-01-01,2020,1,16,1,2016,50.78843626806833,12.0,2016-01-01,2020-03-26,2020-03-26,1,1100000,0,,SFBA,AI,2016-01-01,-1.6216,-15.29422,0.47,0.1336,0.2008,-0.4668,-0.1864,0.186
Echofi,2021-04-01,2021,2,0,0,2021,42.54270696452036,1.0,2021-06-01,,2024-12-17,0,4200,0,,GNYA,FinTech,2021-06-01,0.1368,9.06597,1.2,,,,,
Echofi,2021-07-01,2021,3,1,0,2021,42.54270696452036,1.0,2021-06-01,,2024-12-17,0,4200,0,,GNYA,FinTech,2021-06-01,0.0732,-0.38249,1.24,0.1368,,,,
Echofi,2021-10-01,2021,4,2,0,2021,42.54270696452036,1.0,2021-06-01,,2024-12-17,0,4200,0,,GNYA,FinTech,2021-06-01,0.2888,7.95533,0.79,0.0732,0.1368,,,
Echofi,2022-01-01,2022,1,3,0,2021,42.54270696452036,1.0,2021-06-01,,2024-12-17,0,4200,0,,GNYA,FinTech,2021-06-01,0.562,-9.54635,0.04,0.2888,0.0732,0.1368,,
Echofi,2022-04-01,2022,2,4,0,2021,42.54270696452036,1.0,2021-06-01,,2024-12-17,0,4200,0,,GNYA,FinTech,2021-06-01,0.282,-25.41814,0.06,0.562,0.2888,0.0732,0.1368,
Echofi,2022-07-01,2022,3,5,0,2021,42.54270696452036,1.0,2021-06-01,,2024-12-17,0,4200,0,,GNYA,FinTech,2021-06-01,0.5788,-4.19532,-0.39,0.282,0.562,0.2888,0.0732,0.1368
Echofi,2022-10-01,2022,4,6,0,2021,42.54270696452036,1.0,2021-06-01,,2024-12-17,0,4200,0,,GNYA,FinTech,2021-06-01,0.0476,-1.03736,-0.53,0.5788,0.282,0.562,0.2888,0.0732
Echofi,2023-01-01,2023,1,7,0,2021,42.54270696452036,1.0,2021-06-01,,2024-12-17,0,4200,0,,GNYA,FinTech,2021-06-01,-0.136,15.50525,-0.58,0.0476,0.5788,0.282,0.562,0.2888
Echofi,2023-04-01,2023,2,8,0,2021,42.54270696452036,1.0,2021-06-01,,2024-12-17,0,4200,0,,GNYA,FinTech,2021-06-01,0.5172,12.05626,-1.06,-0.136,0.0476,0.5788,0.282,0.562
Echofi,2023-07-01,2023,3,9,0,2021,42.54270696452036,1.0,2021-06-01,,2024-12-17,0,4200,0,,GNYA,FinTech,2021-06-01,0.404,-4.21135,-0.44,0.5172,-0.136,0.0476,0.5788,0.282
Eco,2020-01-01,2020,1,0,0,2020,14.09329829172142,6.0,2020-01-01,2021-03-05,2021-03-05,1,8500000,0,1.0,SFBA,FinTech,2020-01-01,-1.6216,-15.29422,0.47,,,,,
Eco,2020-04-01,2020,2,1,0,2020,14.09329829172142,6.0,2020-01-01,2021-03-05,2021-03-05,1,8500000,0,1.0,SFBA,FinTech,2020-01-01,0.032,26.72116,0.5,-1.6216,,,,
Eco,2020-07-01,2020,3,2,0,2020,14.09329829172142,6.0,2020-01-01,2021-03-05,2021-03-05,1,8500000,0,1.0,SFBA,FinTech,2020-01-01,0.0716,10.4579,0.56,0.032,-1.6216,,,
Eco,2020-10-01,2020,4,3,0,2020,14.09329829172142,6.0,2020-01-01,2021-03-05,2021-03-05,1,8500000,0,1.0,SFBA,FinTech,2020-01-01,0.0612,14.32945,0.8,0.0716,0.032,-1.6216,,
Eco,2021-01-01,2021,1,4,1,2020,14.09329829172142,6.0,2020-01-01,2021-03-05,2021-03-05,1,8500000,0,1.0,SFBA,FinTech,2020-01-01,0.0276,2.74429,1.58,0.0612,0.0716,0.032,-1.6216,
Economize,2023-01-01,2023,1,0,0,2023,22.273324572930356,5.0,2023-02-14,,2024-12-23,0,600000,0,2.0,SFBA,AI,2023-02-14,-0.136,15.50525,-0.58,,,,,
Economize,2023-04-01,2023,2,1,0,2023,22.273324572930356,5.0,2023-02-14,,2024-12-23,0,600000,0,2.0,SFBA,AI,2023-02-14,0.5172,12.05626,-1.06,-0.136,,,,
Economize,2023-07-01,2023,3,2,0,2023,22.273324572930356,5.0,2023-02-14,,2024-12-23,0,600000,0,2.0,SFBA,AI,2023-02-14,0.404,-4.21135,-0.44,0.5172,-0.136,,,
Ed Machina,2023-07-01,2023,3,0,0,2023,16.918528252299605,1.0,2023-07-27,,2024-12-23,0,1500000,1,2.0,GNYA,AI,2023-07-27,0.404,-4.21135,-0.44,,,,,
Edge Impulse,2020-07-01,2020,3,0,0,2020,10.11826544021025,4.0,2020-07-14,2021-05-18,2021-05-18,1,5400000,0,1.0,SFBA,AI,2020-07-14,0.0716,10.4579,0.56,,,,,
Edge Impulse,2020-10-01,2020,4,1,0,2020,10.11826544021025,4.0,2020-07-14,2021-05-18,2021-05-18,1,5400000,0,1.0,SFBA,AI,2020-07-14,0.0612,14.32945,0.8,0.0716,,,,
Edge Impulse,2021-01-01,2021,1,2,0,2020,10.11826544021025,4.0,2020-07-14,2021-05-18,2021-05-18,1,5400000,0,1.0,SFBA,AI,2020-07-14,0.0276,2.74429,1.58,0.0612,0.0716,,,
Edge Impulse,2021-04-01,2021,2,3,1,2020,10.11826544021025,4.0,2020-07-14,2021-05-18,2021-05-18,1,5400000,0,1.0,SFBA,AI,2020-07-14,0.1368,9.06597,1.2,0.0276,0.0612,0.0716,,
Edly,2019-04-01,2019,2,0,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,-0.4668,3.52003,0.25,,,,,
Edly,2019-07-01,2019,3,1,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.2008,-0.08634,0.05,-0.4668,,,,
Edly,2019-10-01,2019,4,2,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.1336,11.48177,0.34,0.2008,-0.4668,,,
Edly,2020-01-01,2020,1,3,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,-1.6216,-15.29422,0.47,0.1336,0.2008,-0.4668,,
Edly,2020-04-01,2020,2,4,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.032,26.72116,0.5,-1.6216,0.1336,0.2008,-0.4668,
Edly,2020-07-01,2020,3,5,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.0716,10.4579,0.56,0.032,-1.6216,0.1336,0.2008,-0.4668
Edly,2020-10-01,2020,4,6,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.0612,14.32945,0.8,0.0716,0.032,-1.6216,0.1336,0.2008
Edly,2021-01-01,2021,1,7,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.0276,2.74429,1.58,0.0612,0.0716,0.032,-1.6216,0.1336
Edly,2021-04-01,2021,2,8,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.1368,9.06597,1.2,0.0276,0.0612,0.0716,0.032,-1.6216
Edly,2021-07-01,2021,3,9,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.0732,-0.38249,1.24,0.1368,0.0276,0.0612,0.0716,0.032
Edly,2021-10-01,2021,4,10,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.2888,7.95533,0.79,0.0732,0.1368,0.0276,0.0612,0.0716
Edly,2022-01-01,2022,1,11,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.562,-9.54635,0.04,0.2888,0.0732,0.1368,0.0276,0.0612
Edly,2022-04-01,2022,2,12,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.282,-25.41814,0.06,0.562,0.2888,0.0732,0.1368,0.0276
Edly,2022-07-01,2022,3,13,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.5788,-4.19532,-0.39,0.282,0.562,0.2888,0.0732,0.1368
Edly,2022-10-01,2022,4,14,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.0476,-1.03736,-0.53,0.5788,0.282,0.562,0.2888,0.0732
Edly,2023-01-01,2023,1,15,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,-0.136,15.50525,-0.58,0.0476,0.5788,0.282,0.562,0.2888
Edly,2023-04-01,2023,2,16,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.5172,12.05626,-1.06,-0.136,0.0476,0.5788,0.282,0.562
Edly,2023-07-01,2023,3,17,0,2019,67.57555847568987,1.0,2019-05-01,,2024-12-17,0,1000000,0,1.0,GNYA,FinTech,2019-05-01,0.404,-4.21135,-0.44,0.5172,-0.136,0.0476,0.5788,0.282
Edwin,2018-01-01,2018,1,0,0,2018,81.30749014454665,8.0,2018-03-15,,2024-12-23,0,1500000,0,4.0,SFBA,AI,2018-03-15,0.0792,2.29196,0.47,,,,,
Edwin,2018-04-01,2018,2,1,0,2018,81.30749014454665,8.0,2018-03-15,,2024-12-23,0,1500000,0,4.0,SFBA,AI,2018-03-15,0.1228,6.13432,0.33,0.0792,,,,
Edwin,2018-07-01,2018,3,2,0,2018,81.30749014454665,8.0,2018-03-15,,2024-12-23,0,1500000,0,4.0,SFBA,AI,2018-03-15,0.036,6.89432,0.24,0.1228,0.0792,,,
Edwin,2018-10-01,2018,4,3,0,2018,81.30749014454665,8.0,2018-03-15,,2024-12-23,0,1500000,0,4.0,SFBA,AI,2018-03-15,0.186,-19.28177,0.21,0.036,0.1228,0.0792,,
Edwin,2019-01-01,2019,1,4,0,2018,81.30749014454665,8.0,2018-03-15,,2024-12-23,0,1500000,0,4.0,SFBA,AI,2018-03-15,-0.1864,15.262,0.14,0.186,0.036,0.1228,0.0792,
Edwin,2019-04-01,2019,2,5,0,2018,81.30749014454665,8.0,2018-03-15,,2024-12-23,0,1500000,0,4.0,SFBA,AI,2018-03-15,-0.4668,3.52003,0.25,-0.1864,0.186,0.036,0.1228,0.0792
Edwin,2019-07-01,2019,3,6,0,2018,81.30749014454665,8.0,2018-03-15,,2024-12-23,0,1500000,0,4.0,SFBA,AI,2018-03-15,0.2008,-0.08634,0.05,-0.4668,-0.1864,0.186,0.036,0.1228
Edwin,2019-10-01,2019,4,7,0,2018,81.30749014454665,8.0,2018-03-15,,2024-12-23,0,1500000,0,4.0,SFBA,AI,2018-03-15,0.1336,11.48177,0.34,0.2008,-0.4668,-0.1864,0.186,0.036
Edwin,2020-01-01,2020,1,8,0,2018,81.30749014454665,8.0,2018-03-15,,2024-12-23,0,1500000,0,4.0,SFBA,AI,2018-03-15,-1.6216,-15.29422,0.47,0.1336,0.2008,-0.4668,-0.1864,0.186
Edwin,2020-04-01,2020,2,9,0,2018,81.30749014454665,8.0,2018-03-15,,2024-12-23,0,1500000,0,4.0,SFBA,AI,2018-03-15,0.032,26.72116,0.5,-1.6216,0.1336,0.2008,-0.4668,-0.1864
Edwin,2020-07-01,2020,3,10,0,2018,81.30749014454665,8.0,2018-03-15,,2024-12-23,0,1500000,0,4.0,SFBA,AI,2018-03-15,0.0716,10.4579,0.56,0.032,-1.6216,0.1336,0.2008,-0.4668
Edwin,2020-10-01,2020,4,11,0,2018,81.30749014454665,8.0,2018-03-15,,2024-12-23,0,1500000,0,4.0,SFBA,AI,2018-03-15,0.0612,14.32945,0.8,0.0716,0.032,-1.6216,0.1336,0.2008
