Transaction Name,Transaction Name URL,Organization Location,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Diversity Spotlight,Number of Partner Investors,Number of Investors,Investor Names
Series A - NotifAi,https://www.crunchbase.com/funding_round/notifai-series-a--72505eb3,"Aliso Viejo, California, United States, North America",NotifAi,https://www.crunchbase.com/organization/notifai,Series A,1300000,USD,1300000,6/20/2019,,,4,"Brian Dozier, SOSV, SVTC + Constellar Ventures, Ventek Ventures"
Series A - Clause,https://www.crunchbase.com/funding_round/clause-series-a--4c1461fd,"New York, New York, United States, North America",Clause,https://www.crunchbase.com/organization/clause,Series A,5500000,USD,5500000,6/27/2019,,2,12,"Block.one, BN Capital, DocuSign, EOS VC Fund, Galaxy Digital, Lerer Hippeau, Nat Turner, Raptor Group, Seedcamp, TMD Ventures, Tom Gonser, Zach Weinberg"
Series A - Knowhere,https://www.crunchbase.com/funding_round/knowherehq-series-a--daa61f4a,"San Francisco, California, United States, North America",Knowhere,https://www.crunchbase.com/organization/knowherehq,Series A,5000000,USD,5000000,6/28/2019,,,3,"StartX (Stanford-StartX Fund), Struck Capital, Tuesday Capital"
Series A - Tachyum,https://www.crunchbase.com/funding_round/tachyum-series-a--eb5df5bc,"Sunnyvale, California, United States, North America",Tachyum,https://www.crunchbase.com/organization/tachyum,Series A,25000000,USD,25000000,7/9/2019,,1,2,"Government of Slovak Republic, IPM Group"
Series A - UVeye,https://www.crunchbase.com/funding_round/uveye-series-a--e73fe805,"Teaneck, New Jersey, United States, North America",UVeye,https://www.crunchbase.com/organization/uveye,Series A,31000000,USD,31000000,7/22/2019,Middle Eastern / North African Led,1,3,"Toyota Tsusho, Volvo Cars Tech Fund, W. R. Berkley"
Series A - Trueface,https://www.crunchbase.com/funding_round/trueface-ai-series-a--d7482c89,"Santa Monica, California, United States, North America",Trueface,https://www.crunchbase.com/organization/trueface-ai,Series A,3700000,USD,3700000,7/31/2019,,,4,"Advantage Ventures, GW Ventures, Lavrock Ventures, Scout Ventures"
Series A - Opsani,https://www.crunchbase.com/funding_round/opsani-series-a--0e6ec93a,"Redwood City, California, United States, North America",Opsani,https://www.crunchbase.com/organization/opsani,Series A,10000000,USD,10000000,8/1/2019,,1,3,"Bain Capital, Redpoint, Zetta Venture Partners"
Series A - SignalWire,https://www.crunchbase.com/funding_round/signalwire-series-a--eb57ea13,"Palo Alto, California, United States, North America",SignalWire,https://www.crunchbase.com/organization/signalwire,Series A,11500000,USD,11500000,8/7/2019,,2,8,"Dean Drako, Eric Yuan, Jerry Yang, Ron Neuenberger, Samsung NEXT, Sequoia Capital, Storm Ventures, WVV Capital"
Series A - Archipelago,https://www.crunchbase.com/funding_round/archipelago-analytics-series-a--a68f883b,"New York, New York, United States, North America",Archipelago,https://www.crunchbase.com/organization/archipelago-analytics,Series A,13000000,USD,13000000,8/9/2019,,,2,"Canaan Partners, Ignition Partners"
Series A - Baffle,https://www.crunchbase.com/funding_round/baffle-series-a--717e643f,"Santa Clara, California, United States, North America",Baffle,https://www.crunchbase.com/organization/baffle,Series A,6000000,USD,6000000,8/9/2019,,,2,"Alumni Ventures, Industry Ventures"
Series A - Metagenomi,https://www.crunchbase.com/funding_round/metagenomi-series-a--93344032,"Emeryville, California, United States, North America",Metagenomi,https://www.crunchbase.com/organization/metagenomi,Series A,26373182,USD,26373182,8/16/2019,Women Founded,1,8,"Agent Capital, Bayer, HOF Capital, Humboldt Fund, InCube Ventures, Jeremy Yap, Ken Miyoshi, Sozo Ventures"
Series A - Bolster AI,https://www.crunchbase.com/funding_round/bolster-inc-series-a--c04cd561,"Santa Clara, California, United States, North America",Bolster AI,https://www.crunchbase.com/organization/bolster-inc,Series A,10000000,USD,10000000,8/23/2019,,2,4,"Crosslink Capital, Cyber Mentor Fund, Rain Capital, Thomvest Ventures"
Series A - Amira Learning,https://www.crunchbase.com/funding_round/amira-learning-series-a--0fb255af,"San Francisco, California, United States, North America",Amira Learning,https://www.crunchbase.com/organization/amira-learning,Series A,6341122,USD,6341122,9/11/2019,,1,4,"GSV Ventures, Houghton Mifflin Harcourt, Owl Ventures, Rethink Education"
Series A - Rafay Systems,https://www.crunchbase.com/funding_round/rafay-systems-inc-series-a--d4ccd8ea,"Sunnyvale, California, United States, North America",Rafay Systems,https://www.crunchbase.com/organization/rafay-systems-inc,Series A,8000000,USD,8000000,9/13/2019,,1,4,"Costanoa Ventures, Moment Ventures, NTT DOCOMO Ventures, Ridge Ventures"
Series A - Kaia Health,https://www.crunchbase.com/funding_round/kaia-health-series-a--f92e99f1,"New York, New York, United States, North America",Kaia Health,https://www.crunchbase.com/organization/kaia-health,Series A,8000000,USD,8000000,9/17/2019,,1,1,Optum Ventures
Series A - INDUS.AI,https://www.crunchbase.com/funding_round/indus-ai-series-a--aa8d7ef8,"San Francisco, California, United States, North America",INDUS.AI,https://www.crunchbase.com/organization/indus-ai,Series A,8000000,USD,8000000,9/18/2019,,5,7,"BootstrapLabs, Bossa Invest, Foundamental, GroundBreak Ventures, Millennium Technology Value Partners, Spero Ventures, UP2398"
Series A - InsightRX,https://www.crunchbase.com/funding_round/insightrx-series-a--0fc24d80,"San Francisco, California, United States, North America",InsightRX,https://www.crunchbase.com/organization/insightrx,Series A,10000000,USD,10000000,9/19/2019,,,6,"GreatPoint Ventures, HealthX Ventures, Leawood Venture Capital, OSF Healthcare System, Premier Inc, Rock Health Capital"
Series A - Fraud.net,https://www.crunchbase.com/funding_round/fraud-net-series-a--9044635b,"New York, New York, United States, North America",Fraud.net,https://www.crunchbase.com/organization/fraud-net,Series A,5000000,USD,5000000,9/20/2019,"Black Founded, Women Founded",1,1,Trajectory Ventures
Series A - Flowcast,https://www.crunchbase.com/funding_round/flowcast-series-a--f41b8d55,"San Francisco, California, United States, North America",Flowcast,https://www.crunchbase.com/organization/flowcast,Series A,5000000,USD,5000000,9/24/2019,"East Asian Led, South Asian Founded, Women Founded",,4,"Alpana Ventures, BitRock Capital, ING Ventures, Katalyst Ventures"
Series A - Fiddler AI,https://www.crunchbase.com/funding_round/fiddler-labs-series-a--33447283,"Palo Alto, California, United States, North America",Fiddler AI,https://www.crunchbase.com/organization/fiddler-labs,Series A,10200000,USD,10200000,9/25/2019,,1,5,"Bloomberg Beta, Haystack, Lightspeed Venture Partners, Lux Capital, Plug and Play Insurtech"
Series A - Mednition,https://www.crunchbase.com/funding_round/mednition-series-a--8ed29e93,"Burlingame, California, United States, North America",Mednition,https://www.crunchbase.com/organization/mednition,Series A,10000000,USD,10000000,9/25/2019,,1,2,"Concord Health Partners, Wildcat Capital Management"
Series A - CoreWeave,https://www.crunchbase.com/funding_round/coreweave-series-a--7e2a30ec,"Livingston, New Jersey, United States, North America",CoreWeave,https://www.crunchbase.com/organization/coreweave,Series A,2500000,USD,2500000,10/1/2019,,,,
Series A - Waycare,https://www.crunchbase.com/funding_round/waycare-series-a--db4eacfc,"Palo Alto, California, United States, North America",Waycare,https://www.crunchbase.com/organization/waycare,Series A,7250000,USD,7250000,10/3/2019,,1,7,"Goldbell Group, Innogy, Janom, Next Gear Ventures, SJF Ventures, Spider Capital, UpWest"
Series A - Unioncrate,https://www.crunchbase.com/funding_round/union-crate-series-a--b3ac7b86,"New York, New York, United States, North America",Unioncrate,https://www.crunchbase.com/organization/union-crate,Series A,9000000,USD,9000000,10/4/2019,"Black Founded, Black Led",2,9,"1517 Fund, Bay Grove, Founders Fund, Gradient, Kevin Mahaffey, Laconia, Paul Appelbaum, Prehype, Susa Ventures"
Series A - dotData,https://www.crunchbase.com/funding_round/dotdata-series-a--b99d202b,"San Mateo, California, United States, North America",dotData,https://www.crunchbase.com/organization/dotdata,Series A,23000000,USD,23000000,10/30/2019,,,2,"Goldman Sachs, JAFCO"
Series A - rct AI,https://www.crunchbase.com/funding_round/rct-ai-series-a--be580ae1,"Burbank, California, United States, North America",rct AI,https://www.crunchbase.com/organization/rct-ai,Series A,10000000,USD,10000000,11/4/2019,Women Founded,,2,"Makers Fund, Sky Saga Capital"
Series A - Quartic.ai,https://www.crunchbase.com/funding_round/quartic-ai-series-a--91abf5f8,"San Jose, California, United States, North America",Quartic.ai,https://www.crunchbase.com/organization/quartic-ai,Series A,5000000,USD,5000000,11/6/2019,,,1,Celesta Capital
Series A - Nightfall,https://www.crunchbase.com/funding_round/nightfall-ai-series-a--1891bdbc,"San Francisco, California, United States, North America",Nightfall,https://www.crunchbase.com/organization/nightfall-ai,Series A,20300000,USD,20300000,11/7/2019,,1,16,"Bain Capital Ventures, Courtney Broadus, Douglas Merritt, Frederic Kerrest, Kelvin Beachum Jr., Matt Carey, Pear VC, Robert Chesnut, Robert Matschullat, Ronnie Lott, Ryan Carlson, Scott McNealy, Sri Viswanath, Stuart McClure, Venrock, Webb Investment Network"
Series A - Laurel,https://www.crunchbase.com/funding_round/ping-6-series-a--c2267f7a,"San Francisco, California, United States, North America",Laurel,https://www.crunchbase.com/organization/ping-6,Series A,15200000,USD,15200000,11/12/2019,"Middle Eastern / North African Founded, Middle Eastern / North African Led",3,5,"BoxGroup, First Round Capital, Initialized Capital, Ulu Ventures, Upfront Ventures"
Series A - FanAI,https://www.crunchbase.com/funding_round/fanai-inc-series-a--cd23efd9,"Arcadia, California, United States, North America",FanAI,https://www.crunchbase.com/organization/fanai-inc,Series A,8000000,USD,8000000,11/14/2019,,2,7,"Allectus Capital, Courtside Ventures, GC VR Gaming Tracker Fund, GFR Fund, MaC Venture Capital, Marubeni, Sterling.VC"
Series A - Bigstream,https://www.crunchbase.com/funding_round/bigstream-solutions-series-a--2b0b6df8,"Mountain View, California, United States, North America",Bigstream,https://www.crunchbase.com/organization/bigstream-solutions,Series A,19100000,USD,19100000,11/19/2019,,,2,"Cota Capital, Xilinx"
Series A - DeepBrain AI,https://www.crunchbase.com/funding_round/moneybrain-series-a--2de589c6,"Palo Alto, California, United States, North America",DeepBrain AI,https://www.crunchbase.com/organization/moneybrain,Series A,6250000,USD,6250000,11/19/2019,,,5,"CHN Partners, Donghoon Investment, IDG Capital, KB Investment, POSCO Venture Capital"
Series A - Bumblebee Spaces,https://www.crunchbase.com/funding_round/bumblebee-spaces-series-a--c3ab49d6,"San Francisco, California, United States, North America",Bumblebee Spaces,https://www.crunchbase.com/organization/bumblebee-spaces,Series A,18000000,USD,18000000,11/21/2019,,,6,"Cthulhu Ventures, Norwest, NTT Venture Capital, Sound Ventures, Toyota Ventures, Valor Equity Partners"
Series A - Nines,https://www.crunchbase.com/funding_round/nines-855d-series-a--b333bc30,"Palo Alto, California, United States, North America",Nines,https://www.crunchbase.com/organization/nines-855d,Series A,16500000,USD,16500000,11/22/2019,,1,5,"8VC, Accel, Gaingels, Lori Goler, Mark Leslie"
Series A - Deep 6 AI,https://www.crunchbase.com/funding_round/deep-6-ai-series-a--126b8f8d,"Pasadena, California, United States, North America",Deep 6 AI,https://www.crunchbase.com/organization/deep-6-ai,Series A,17000000,USD,17000000,11/25/2019,,1,4,"GSR Ventures, Iaso Ventures, Point72 Ventures, Summation Health Ventures"
Series A - Observe.AI,https://www.crunchbase.com/funding_round/observe-ai-series-a--b72aae2e,"Redwood City, California, United States, North America",Observe.AI,https://www.crunchbase.com/organization/observe-ai,Series A,26000000,USD,26000000,12/10/2019,,3,7,"01 Advisors, Emergent Ventures, Nexus Venture Partners, Oana Olteanu, Scale Venture Partners, Steadview Capital, Z Nation Lab"
Series A - Hugging Face,https://www.crunchbase.com/funding_round/hugging-face-series-a--38821f2a,"Brooklyn, New York, United States, North America",Hugging Face,https://www.crunchbase.com/organization/hugging-face,Series A,15000000,USD,15000000,12/17/2019,,4,8,"A.Capital Ventures, Augusto Marietti, Betaworks, Charles Zedlewski, Greg Brockman, Lux Capital, Richard Socher, Thirty Five Ventures"
Series A - Anyscale,https://www.crunchbase.com/funding_round/anyscale-series-a--fc48bb05,"San Francisco, California, United States, North America",Anyscale,https://www.crunchbase.com/organization/anyscale,Series A,20000000,USD,20000000,12/17/2019,,5,8,"11.2 Capital, Amplify Partners, Andreessen Horowitz, Ant Group, Dwight Crow, Intel Capital, New Enterprise Associates, The House Fund"
Series A - Behavioral Signals,https://www.crunchbase.com/funding_round/behavioral-signal-technologies-inc-series-a--cc3b2e12,"Los Angeles, California, United States, North America",Behavioral Signals,https://www.crunchbase.com/organization/behavioral-signal-technologies-inc,Series A,7000000,USD,7000000,12/23/2019,,,1,Kairos Ventures
Series A - Doxel,https://www.crunchbase.com/funding_round/doxel-series-a--958d17b6,"Menlo Park, California, United States, North America",Doxel,https://www.crunchbase.com/organization/doxel,Series A,12000000,USD,12000000,1/1/2020,"South Asian Founded, South Asian Led",1,5,"Ali Ojjeh, Amplo, Andreessen Horowitz, David Petraeus, Vlad Tenev"
Series A - Browsi,https://www.crunchbase.com/funding_round/browsi-series-a--1829ebb8,"New York, New York, United States, North America",Browsi,https://www.crunchbase.com/organization/browsi,Series A,13000000,USD,13000000,1/1/2020,,,1,Avantis Team
Series A - Zepl,https://www.crunchbase.com/funding_round/zepl-3ee7-series-a--d14cda83,"San Jose, California, United States, North America",Zepl,https://www.crunchbase.com/organization/zepl-3ee7,Series A,4000000,USD,4000000,1/10/2020,,,2,"SBVA, Vertex Ventures"
Series A - Bear Robotics,https://www.crunchbase.com/funding_round/bear-robotics-inc-series-a--898b5ddc,"Redwood City, California, United States, North America",Bear Robotics,https://www.crunchbase.com/organization/bear-robotics-inc,Series A,32000000,USD,32000000,1/22/2020,"East Asian Founded, East Asian Led",,5,"DSC Investment, Lotte Accelerator, Smilegate Investment, SoftBank, Vela Partners"
Series A - Simfoni,https://www.crunchbase.com/funding_round/simfoni-series-a--9f50903a,"San Francisco, California, United States, North America",Simfoni,https://www.crunchbase.com/organization/simfoni,Series A,3000000,USD,3000000,1/23/2020,,,1,BOOST&Co
Series A - Robust Intelligence,https://www.crunchbase.com/funding_round/robust-intelligence-series-a--8b775885,"San Francisco, California, United States, North America",Robust Intelligence,https://www.crunchbase.com/organization/robust-intelligence,Series A,11000000,USD,11000000,2/1/2020,,2,5,"Alex Balkanski, Engineering Capital, Harpoon, Ram Shriram, Sequoia Capital"
Series A - Cresta,https://www.crunchbase.com/funding_round/cresta-series-a--38ac9b14,"Palo Alto, California, United States, North America",Cresta,https://www.crunchbase.com/organization/cresta,Series A,15000000,USD,15000000,2/3/2020,,2,8,"Andreessen Horowitz, Andy Bechtolsheim, BBQ Capital, Greylock, Jake Seid, Mark Leslie, Tech Square Ventures, Vivi Nevo"
Series A - Aiera,https://www.crunchbase.com/funding_round/aiera-inc-series-a--17aea2e6,"New York, New York, United States, North America",Aiera,https://www.crunchbase.com/organization/aiera-inc,Series A,7000000,USD,7000000,2/12/2020,,,7,"Citi, Fin Capital, Flybridge, Franklin Templeton, Gaingels, Kube VC, Macquarie Group"
Series A - Revl,https://www.crunchbase.com/funding_round/revl-series-a--cfe262a6,"San Francisco, California, United States, North America",Revl,https://www.crunchbase.com/organization/revl,Series A,8800000,USD,8800000,2/25/2020,"Hispanic / Latine Founded, Hispanic / Latine Led",,6,"CV Catalyst Fund, Luma Launch, Nimble Ventures, Silicon Valley Data Capital, Tuesday Capital, Venture Builders"
Series A - StructionSite,https://www.crunchbase.com/funding_round/structionsite-inc-series-a--c10c1554,"Oakland, California, United States, North America",StructionSite,https://www.crunchbase.com/organization/structionsite-inc,Series A,7000000,USD,7000000,3/3/2020,,1,5,"500 Global, Cemex Ventures, D20 Capital, Obayashi Corporation, Prelude Fund"
Series A - unitQ,https://www.crunchbase.com/funding_round/unitq-series-a--f0c60b61,"Burlingame, California, United States, North America",unitQ,https://www.crunchbase.com/organization/unitq,Series A,11000000,USD,11000000,3/3/2020,,3,5,"BootstrapLabs, Bragiel Brothers, Creandum, Gradient, XSeed Capital"
Series A - Avenda Health,https://www.crunchbase.com/funding_round/avenda-series-a--d1e2fb5f,"Los Angeles, California, United States, North America",Avenda Health,https://www.crunchbase.com/organization/avenda,Series A,6000000,USD,6000000,3/4/2020,"South Asian Founded, Women Founded",,,
Series A - Accern,https://www.crunchbase.com/funding_round/accern-series-a--887db7c2,"New York, New York, United States, North America",Accern,https://www.crunchbase.com/organization/accern,Series A,13300000,USD,13300000,3/10/2020,,2,7,"Allianz Life Ventures, Beni VC, Fusion Fund, Mighty Capital, Vectr, Viaduct Ventures, Wharton Alumni Angels"
Series A - Deepgram,https://www.crunchbase.com/funding_round/deepgram-series-a--2ec27ad2,"San Francisco, California, United States, North America",Deepgram,https://www.crunchbase.com/organization/deepgram,Series A,12000000,USD,12000000,3/18/2020,,2,4,"Compound, SAP.iO, Wing Venture Capital, Y Combinator"
Series A - Echo AI,https://www.crunchbase.com/funding_round/pathlight-series-a--c8431a5c,"Palo Alto, California, United States, North America",Echo AI,https://www.crunchbase.com/organization/pathlight,Series A,7000000,USD,7000000,3/26/2020,,1,2,"Karman Ventures, Kleiner Perkins"
Series A - Phantom AI,https://www.crunchbase.com/funding_round/phantom-ai-series-a--c97c31d2,"Mountain View, California, United States, North America",Phantom AI,https://www.crunchbase.com/organization/phantom-ai,Series A,22000000,USD,22000000,4/2/2020,,4,7,"Celeres Investments, DSC Investment, Ford Motor, KT Investment, Millennium Technology Value Partners, Partners Investment, STIC Ventures"
Series A - Atlas AI,https://www.crunchbase.com/funding_round/atlas-ai-series-a--176f392f,"Palo Alto, California, United States, North America",Atlas AI,https://www.crunchbase.com/organization/atlas-ai,Series A,7000000,USD,7000000,4/14/2020,Women Founded,2,3,"Airbus Ventures, Micron Technology, Rockefeller Foundation"
Series A - Frame AI (acquired by HubSpot),https://www.crunchbase.com/funding_round/frame-ai-series-a--bbb00fb1,"New York, New York, United States, North America",Frame AI (acquired by HubSpot),https://www.crunchbase.com/organization/frame-ai,Series A,6300000,USD,6300000,4/15/2020,,2,3,"FirstMark, G20 Ventures, Greycroft"
Series A - Bodhala,https://www.crunchbase.com/funding_round/bodhala-series-a--773da3bb,"New York, New York, United States, North America",Bodhala,https://www.crunchbase.com/organization/bodhala,Series A,10000000,USD,10000000,4/22/2020,,1,1,Edison Partners
Series A - Tecton,https://www.crunchbase.com/funding_round/tecton-series-a--fdbe6862,"San Francisco, California, United States, North America",Tecton,https://www.crunchbase.com/organization/tecton,Series A,20000000,USD,20000000,4/28/2020,,2,3,"Andreessen Horowitz, Lux Capital, Sequoia Capital"
Series A - Hypersonix,https://www.crunchbase.com/funding_round/hypersonix-inc-series-a--bdbc2fab,"San Jose, California, United States, North America",Hypersonix,https://www.crunchbase.com/organization/hypersonix-inc,Series A,11500000,USD,11500000,5/1/2020,Women Founded,4,6,"Bossa Invest, Firebolt Ventures, Happiness Ventures, Intel Capital, Sherpalo Ventures, West Quad Ventures"
Series A - Owkin,https://www.crunchbase.com/funding_round/owkin-2-series-a--cf381911,"New York, New York, United States, North America",Owkin,https://www.crunchbase.com/organization/owkin-2,Series A,25000000,USD,25000000,5/7/2020,,5,7,"Bpifrance, Cathay Innovation, Eight Roads Ventures, F-Prime, GV, MACSF, Plug and Play"
Series A - Retrace,https://www.crunchbase.com/funding_round/retrace-3c6f-series-a--12244a7d,"San Francisco, California, United States, North America",Retrace,https://www.crunchbase.com/organization/retrace-3c6f,Series A,18000000,USD,18000000,5/12/2020,,,3,"Intel Capital, SBVA, Stone Point Capital"
Series A - SiMa.ai,https://www.crunchbase.com/funding_round/sima-ai-series-a--a1b508a7,"San Jose, California, United States, North America",SiMa.ai,https://www.crunchbase.com/organization/sima-ai,Series A,30000000,USD,30000000,5/12/2020,,3,4,#NAME?
Series A - Deep Labs,https://www.crunchbase.com/funding_round/deep-labs-series-a--2b54b42d,"San Francisco, California, United States, North America",Deep Labs,https://www.crunchbase.com/organization/deep-labs,Series A,16000000,USD,16000000,5/14/2020,,1,3,"Gramercy Ventures, Gunnar Overstrom, Serendipity Capital"
Series A - Astronomer,https://www.crunchbase.com/funding_round/astronomer-series-a--cdba19b1,"New York, New York, United States, North America",Astronomer,https://www.crunchbase.com/organization/astronomer,Series A,13600000,USD,13600000,5/18/2020,,,6,"Bain Capital Ventures, Frontline Ventures, Grand Ventures, Refinery Ventures, Sierra Ventures, Venrock"
Series A - Cochl,https://www.crunchbase.com/funding_round/cochl-series-a--e05cc4c5,"San Jose, California, United States, North America",Cochl,https://www.crunchbase.com/organization/cochl,Series A,2000000,USD,2000000,5/28/2020,"East Asian Founded, East Asian Led",,3,"Nau IB Capital, Shinhan Capital, Smilegate Investment"
Series A - Dishcraft Robotics,https://www.crunchbase.com/funding_round/dishcraft-robotics-series-a--9295b838,"San Carlos, California, United States, North America",Dishcraft Robotics,https://www.crunchbase.com/organization/dishcraft-robotics,Series A,20000000,USD,20000000,5/29/2020,"Women Founded, Women Led",4,7,"Baseline Ventures, First Round Capital, Fuel Capital, GRIDS Capital, Grit Ventures, Lemnos VC, Thayer Ventures"
Series A - The Meta,https://www.crunchbase.com/funding_round/the-meta-series-a--fb3ba231,"San Francisco, California, United States, North America",The Meta,https://www.crunchbase.com/organization/the-meta,Series A,3200000,USD,3200000,6/1/2020,,,1,Jazz Venture Partners
Series A - Viaduct,https://www.crunchbase.com/funding_round/viaduct-1f61-series-a--137b7a09,"Menlo Park, California, United States, North America",Viaduct,https://www.crunchbase.com/organization/viaduct-1f61,Series A,11000000,USD,11000000,6/10/2020,,,3,"BoxGroup, Exor Ventures, Innovation Endeavors"
Series A - AKASA,https://www.crunchbase.com/funding_round/akasahealth-series-a--53a7b957,"San Francisco, California, United States, North America",AKASA,https://www.crunchbase.com/organization/akasahealth,Series A,20000000,USD,20000000,6/10/2020,,,2,"Andreessen Horowitz, Costanoa Ventures"
Series A - Wellsheet,https://www.crunchbase.com/funding_round/wellsheet-series-a--fc01ec81,"New York, New York, United States, North America",Wellsheet,https://www.crunchbase.com/organization/wellsheet,Series A,3800000,USD,3800000,6/11/2020,,1,4,"Beni VC, BioAdvance, nvp capital, SpringTide Ventures"
Series A - Streamlit,https://www.crunchbase.com/funding_round/streamlit-series-a--a91c7282,"San Francisco, California, United States, North America",Streamlit,https://www.crunchbase.com/organization/streamlit,Series A,21000000,USD,21000000,6/16/2020,Women Founded,2,6,"Augusto Marietti, Bloomberg Beta, Daniel Gross, Gradient, Jana Messerschmidt, Notable Capital"
Series A - Salt Security,https://www.crunchbase.com/funding_round/saltsecurity-series-a--5717c873,"Palo Alto, California, United States, North America",Salt Security,https://www.crunchbase.com/organization/saltsecurity,Series A,20000000,USD,20000000,6/16/2020,,1,6,"Ayala Peterburg, Bossa Invest, Haim Sadger, Marius Nacht, René Bonvanie, Tenaya Capital"
Series A - Twin Health,https://www.crunchbase.com/funding_round/twins-digital-series-a--4e3dacee,"Mountain View, California, United States, North America",Twin Health,https://www.crunchbase.com/organization/twins-digital,Series A,18000000,USD,18000000,6/17/2020,,,1,Sequoia Capital
Series A - Third Wave Automation,https://www.crunchbase.com/funding_round/third-wave-automation-series-a--0193928a,"Union City, California, United States, North America",Third Wave Automation,https://www.crunchbase.com/organization/third-wave-automation,Series A,15000000,USD,15000000,6/23/2020,,1,5,"Eclipse Ventures, Heartland Ventures, Homebrew, Innovation Endeavors, Toyota Ventures"
Series A - Elementary,https://www.crunchbase.com/funding_round/elementary-robotics-series-a--7913c428,"South Pasadena, California, United States, North America",Elementary,https://www.crunchbase.com/organization/elementary-robotics,Series A,12700000,USD,12700000,6/30/2020,,2,6,"Fathom Capital, Fika Ventures, IdeaLab Capital Partners, Threshold, Toyota Ventures, Ubiquity Ventures"
Series A - Oden Technologies,https://www.crunchbase.com/funding_round/oden-technologies-series-a--62ee43d5,"New York, New York, United States, North America",Oden Technologies,https://www.crunchbase.com/organization/oden-technologies,Series A,8250000,USD,8250000,7/1/2020,,,1,Navigate Ventures
Series A - Owkin,https://www.crunchbase.com/funding_round/owkin-2-series-a--c50d8798,"New York, New York, United States, North America",Owkin,https://www.crunchbase.com/organization/owkin-2,Series A,18000000,USD,18000000,7/1/2020,,1,2,"Bpifrance, Mubadala Capital Ventures"
Series A - Verikai,https://www.crunchbase.com/funding_round/verikai-series-a--d156d9bf,"San Francisco, California, United States, North America",Verikai,https://www.crunchbase.com/organization/verikai,Series A,6000000,USD,6000000,7/8/2020,,1,3,"ManchesterStory Group, Plug and Play, ValueStream Ventures"
Series A - Snorkel AI,https://www.crunchbase.com/funding_round/snorkel-ai-series-a--241303d6,"Redwood City, California, United States, North America",Snorkel AI,https://www.crunchbase.com/organization/snorkel-ai,Series A,12000000,USD,12000000,7/14/2020,Women Founded,3,3,"Greylock, GV, IQT"
Series A - Abacus.AI,https://www.crunchbase.com/funding_round/realityengines-series-a--ae5a50da,"San Francisco, California, United States, North America",Abacus.AI,https://www.crunchbase.com/organization/realityengines,Series A,13000000,USD,13000000,7/14/2020,"Women Founded, Women Led",2,10,"Decibel Partners, Eric Schmidt, Erica Schultz, Index Ventures, Jeannette Fuerstenberg, Jerry Yang, Lan Xuezhao, Mariam Naficy, Neha Narkhede, Ram Shriram"
Series A - Hummingbird,https://www.crunchbase.com/funding_round/hummingbird-fintech-series-a--0f2262d8,"Covina, California, United States, North America",Hummingbird,https://www.crunchbase.com/organization/hummingbird-fintech,Series A,8200000,USD,8200000,7/16/2020,Women Founded,2,7,"Designer Fund, Flourish Ventures, Homebrew, Ironwood Ventures, Jon Zieger, Lachy Groom, TTV Capital"
Series A - Afresh,https://www.crunchbase.com/funding_round/afresh-technologies-series-a--e3dc03d7,"Oakland, California, United States, North America",Afresh,https://www.crunchbase.com/organization/afresh-technologies,Series A,12000000,USD,12000000,7/20/2020,,2,7,"Baseline Ventures, Better Food Ventures, Food Retail Ventures, Greenhouse Capital Partners, Impact Engine, Innovation Endeavors, Maersk Growth"
Series A - EliseAI,https://www.crunchbase.com/funding_round/meetelise-series-a--6ef98bf2,"New York, New York, United States, North America",EliseAI,https://www.crunchbase.com/organization/meetelise,Series A,6500000,USD,6500000,7/21/2020,"Women Founded, Women Led",,3,"AvalonBay Communities, Equity Residential, Navitas Capital"
Series A - Mobalytics,https://www.crunchbase.com/funding_round/mobalytics-2-series-a--0579a274,"Santa Monica, California, United States, North America",Mobalytics,https://www.crunchbase.com/organization/mobalytics-2,Series A,11250000,USD,11250000,7/22/2020,,5,9,"Almaz Capital, AXiomatic, CABRA VC, General Catalyst, HP Tech Ventures, J Ventures, Notable Capital, RRE Ventures, T1 Entertainment & Sports"
Series A - Claim Genius,https://www.crunchbase.com/funding_round/claims-genius-series-a--bdee59b5,"Iselin, New Jersey, United States, North America",Claim Genius,https://www.crunchbase.com/organization/claims-genius,Series A,5500000,USD,5500000,7/22/2020,,,2,"Financial Link, Siri InfoSolutions Inc"
Series A - Qualified,https://www.crunchbase.com/funding_round/qualified-com-series-a--56c4faa9,"San Francisco, California, United States, North America",Qualified,https://www.crunchbase.com/organization/qualified-com,Series A,12000000,USD,12000000,8/4/2020,,3,3,"Norwest, Redpoint, Salesforce Ventures"
Series A - SupportLogic,https://www.crunchbase.com/funding_round/supportlogic-series-a--19f44c60,"San Jose, California, United States, North America",SupportLogic,https://www.crunchbase.com/organization/supportlogic,Series A,9100000,USD,9100000,8/19/2020,South Asian Founded,2,2,"Emergent Ventures, Sorenson Ventures"
Series A - Lunchclub,https://www.crunchbase.com/funding_round/lunchclub-series-a--4e556a4c,"San Francisco, California, United States, North America",Lunchclub,https://www.crunchbase.com/organization/lunchclub,Series A,24200000,USD,24200000,9/1/2020,Women Founded,3,5,"Coatue, Flex Capital, G9 Ventures, Lightspeed Venture Partners, TQ Ventures"
